ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
9606,5,3,2024,30,P,54,20,8,10000
9649,31,3,2022,43,P,223,9,9,10000
7729,23,7,2023,32,L,749,15,5,20000
8698,18,9,2022,76,P,313,13,2,50000
7398,18,2,2024,31,L,300,19,14,30000
1039,12,10,2022,79,P,389,6,1,20000
2074,4,7,2022,64,L,145,18,4,50000
8832,28,9,2022,60,L,755,14,1,30000
5338,30,1,2024,76,L,905,20,10,40000
656,16,11,2023,47,L,540,8,4,40000
1674,15,5,2023,69,P,627,20,9,10000
9639,21,3,2023,30,P,364,6,3,30000
4670,18,11,2022,29,P,857,4,14,40000
5989,19,3,2024,29,P,795,20,13,40000
6665,29,11,2024,24,L,457,16,6,20000
7270,3,4,2024,69,P,637,8,10,10000
7170,5,3,2023,25,L,254,12,1,50000
7534,9,6,2024,73,L,436,15,7,20000
1856,21,4,2023,61,L,805,20,12,10000
1877,5,11,2023,39,L,837,3,13,10000
3402,12,6,2023,42,P,847,1,12,20000
9801,18,10,2024,63,P,670,11,1,10000
8645,13,4,2024,30,P,585,4,2,10000
1969,7,2,2024,39,P,838,16,5,10000
2511,3,9,2023,34,L,335,20,2,50000
5994,5,3,2022,69,L,946,14,4,50000
4588,25,9,2023,68,L,812,12,4,10000
7315,9,7,2024,33,L,119,12,4,40000
5444,24,1,2023,22,P,464,3,13,40000
3084,14,7,2023,60,P,987,14,12,20000
5519,6,6,2024,80,P,788,14,13,20000
5539,1,11,2023,69,P,238,2,4,40000
8077,14,10,2022,50,L,325,18,9,40000
5666,29,9,2022,55,L,228,7,12,50000
4652,23,7,2024,34,L,523,2,14,20000
6547,30,1,2024,31,P,979,18,1,10000
5515,15,1,2022,52,P,749,14,12,50000
1210,31,2,2022,68,P,896,9,14,20000
6986,21,8,2022,21,P,860,15,3,50000
4301,30,1,2024,52,L,933,19,9,40000
634,7,3,2023,31,L,307,9,12,20000
9270,6,1,2024,34,L,759,14,11,30000
9944,22,3,2024,74,L,174,7,14,20000
6157,16,8,2024,31,L,791,7,10,20000
8547,22,4,2023,24,L,923,14,4,10000
2380,20,6,2022,69,P,981,7,1,30000
8394,13,4,2023,37,L,227,4,11,30000
2703,13,3,2023,71,P,533,13,10,10000
3504,19,5,2022,52,P,588,13,5,40000
3738,10,6,2023,24,L,353,2,12,20000
8646,23,2,2022,72,P,653,7,6,20000
8270,25,4,2023,76,L,991,14,12,20000
9837,1,4,2022,43,P,52,11,8,40000
8785,26,8,2022,28,L,328,11,3,30000
6675,7,2,2023,50,P,277,18,10,30000
1966,14,3,2022,58,L,612,11,14,40000
2576,12,10,2022,69,P,747,17,9,50000
3233,16,5,2024,37,P,365,14,14,40000
7353,22,1,2024,30,L,400,5,10,10000
3668,1,3,2022,35,P,133,18,3,10000
2008,4,7,2024,50,P,768,5,4,50000
574,20,2,2022,69,P,169,15,3,50000
3529,21,5,2022,37,P,864,6,14,20000
3533,30,7,2022,27,P,489,17,6,50000
8480,12,7,2023,41,L,584,16,9,40000
5470,24,1,2024,35,P,43,15,8,40000
8028,23,5,2024,40,P,748,11,13,50000
3204,7,4,2023,75,L,767,19,12,40000
4753,25,8,2024,79,L,409,10,8,10000
3143,13,4,2023,74,P,133,4,9,10000
8406,5,4,2022,76,P,477,20,14,50000
6523,23,5,2023,56,L,934,15,6,20000
3163,11,8,2023,46,L,27,16,1,10000
9732,22,3,2023,65,L,499,12,5,30000
3604,29,2,2024,62,P,118,3,5,40000
8385,15,2,2022,23,L,237,10,6,30000
672,3,5,2023,27,P,480,20,3,20000
8744,13,9,2024,29,P,229,2,11,20000
9143,8,5,2023,29,P,448,18,13,50000
3524,23,9,2023,67,L,446,18,10,30000
7681,17,9,2024,71,L,108,4,10,10000
9983,6,5,2023,32,P,917,16,11,50000
4209,7,11,2023,43,L,790,8,13,50000
4879,4,8,2024,43,P,679,3,7,30000
3304,21,3,2022,78,P,613,7,2,10000
7840,2,7,2022,65,P,302,9,7,30000
120,14,11,2024,41,P,712,6,4,30000
7516,21,6,2023,27,L,662,20,1,40000
8350,8,9,2023,22,P,847,17,14,30000
5721,24,8,2024,43,P,982,2,13,30000
717,16,3,2022,57,L,419,4,5,30000
7580,4,3,2023,73,P,735,15,9,30000
9367,21,4,2023,69,L,756,13,13,30000
9615,31,6,2024,39,L,630,4,2,10000
9255,7,9,2023,61,P,562,14,13,50000
1494,30,7,2024,69,L,22,14,1,30000
9782,12,1,2024,70,L,251,12,11,10000
301,23,4,2023,58,P,365,5,8,40000
5566,14,7,2023,68,P,462,8,7,50000
9695,12,11,2024,57,P,209,3,13,30000
7368,28,3,2023,57,L,714,15,9,50000
4168,7,2,2023,35,L,610,1,3,50000
5755,31,9,2022,68,P,354,6,2,10000
1072,9,1,2024,32,L,260,13,8,20000
1771,18,12,2023,45,L,602,9,11,10000
4842,30,2,2023,27,L,529,9,4,30000
6732,9,6,2024,22,L,113,14,9,10000
759,26,12,2022,43,L,778,12,4,20000
450,14,2,2023,58,P,248,19,6,10000
3247,1,11,2024,64,L,970,3,14,10000
2131,25,10,2022,53,L,275,12,2,30000
5462,1,1,2022,55,P,116,10,1,20000
5788,24,12,2023,48,P,775,7,2,50000
4610,2,8,2023,60,L,373,6,11,50000
6028,22,8,2023,61,L,443,8,6,50000
3166,20,6,2023,64,L,275,17,5,10000
5181,5,12,2024,77,L,610,1,7,10000
4866,18,5,2022,73,L,31,6,7,20000
4533,13,6,2022,41,P,361,11,11,30000
3830,22,7,2022,28,P,35,7,13,20000
9590,4,4,2024,41,L,952,6,11,10000
932,28,9,2024,68,P,282,18,4,10000
5783,21,7,2022,46,P,768,1,12,20000
8771,16,5,2024,51,L,90,20,11,50000
3093,9,9,2022,55,P,223,18,13,30000
5070,9,1,2024,56,L,883,5,13,50000
1508,12,1,2024,76,P,638,16,4,30000
2938,31,4,2022,41,P,256,16,3,40000
9661,16,10,2022,76,P,52,20,13,40000
489,26,11,2024,58,P,814,20,6,50000
2100,23,5,2022,55,L,18,5,4,10000
2241,22,6,2024,58,L,611,4,2,10000
543,16,1,2022,47,P,42,13,1,50000
666,18,3,2024,26,L,525,15,4,40000
7671,16,5,2022,46,L,374,12,2,30000
1365,7,2,2022,27,P,902,9,6,50000
2215,6,8,2024,74,P,165,8,6,20000
6058,22,9,2022,50,P,465,20,11,40000
5966,17,1,2024,38,L,666,20,13,10000
1540,19,5,2024,56,L,491,3,8,50000
6156,7,10,2022,74,P,792,18,9,20000
8629,28,2,2023,37,P,786,17,12,50000
204,7,4,2023,79,L,119,9,4,40000
1380,16,7,2023,23,L,613,10,9,50000
7076,7,11,2022,49,P,108,6,3,20000
895,31,10,2022,54,P,259,17,5,30000
1770,4,12,2023,47,P,685,19,4,10000
7919,27,1,2023,74,L,758,9,14,40000
4703,2,2,2022,41,P,573,12,4,40000
1422,25,2,2024,47,L,586,18,6,10000
1731,18,4,2024,68,L,651,14,13,30000
43,14,2,2022,74,P,562,11,4,50000
292,8,5,2023,44,L,485,9,6,40000
2245,10,11,2022,55,L,421,18,2,50000
5040,15,9,2023,29,P,467,18,1,50000
1488,6,8,2022,55,L,916,14,3,10000
8431,2,6,2023,68,P,715,5,13,10000
5524,25,7,2022,63,P,570,17,4,50000
3526,24,12,2024,38,P,375,6,8,20000
6618,29,4,2024,53,L,355,13,5,10000
80,8,4,2024,37,P,475,14,6,40000
2179,4,6,2023,47,L,642,5,13,30000
8582,22,6,2023,50,L,402,11,11,30000
2384,16,4,2024,26,L,539,4,6,50000
7715,30,8,2022,73,P,445,5,11,30000
298,6,4,2022,50,P,519,3,10,50000
7097,11,7,2023,37,L,503,1,6,30000
6042,22,9,2022,72,P,70,9,14,30000
5194,23,10,2022,79,L,683,2,11,10000
7821,20,6,2023,32,P,373,14,7,10000
6868,23,8,2022,63,L,649,17,5,20000
8071,21,8,2023,73,P,925,20,13,10000
890,22,4,2024,40,P,921,5,9,20000
8902,2,9,2022,69,P,257,8,5,30000
4107,22,10,2024,37,P,578,12,4,50000
4171,25,11,2022,63,L,651,2,14,10000
8474,27,12,2023,71,P,736,11,8,10000
423,8,11,2022,28,P,838,16,12,20000
6347,23,2,2023,33,L,657,14,8,50000
771,4,1,2022,32,L,162,3,4,40000
7893,4,11,2023,22,L,308,9,8,40000
4770,16,5,2022,34,P,643,2,3,10000
8523,23,4,2022,79,L,277,9,10,10000
3255,21,10,2023,59,L,410,13,9,20000
9235,27,10,2023,51,L,676,13,8,40000
8586,5,2,2024,47,L,288,11,2,30000
9614,13,5,2022,41,L,309,8,6,30000
2035,26,1,2024,76,L,754,15,5,50000
3895,26,7,2023,46,P,588,3,10,20000
6383,12,2,2024,26,L,121,6,13,50000
5406,23,3,2024,66,P,803,6,12,20000
4331,2,9,2024,76,P,655,9,3,40000
1499,10,4,2023,61,P,10,12,14,50000
8372,12,6,2023,36,P,23,17,5,20000
923,21,10,2022,60,P,26,2,6,20000
2668,31,3,2023,30,L,131,17,5,40000
3586,11,4,2024,32,L,34,17,1,50000
2391,4,4,2024,70,P,912,16,3,20000
274,27,5,2024,24,L,738,13,3,40000
8711,27,3,2022,67,P,327,7,10,30000
8582,25,10,2023,32,P,884,15,13,20000
723,30,7,2024,71,P,778,1,1,40000
1093,8,4,2024,63,P,129,13,1,50000
6790,14,1,2023,69,L,225,6,5,40000
3465,7,3,2022,53,L,495,19,7,10000
7739,15,5,2022,23,L,762,16,5,10000
4887,6,8,2023,53,P,422,9,13,50000
937,26,7,2023,55,L,379,3,8,50000
3390,6,4,2024,56,L,117,3,5,20000
6658,15,5,2023,71,P,216,9,7,50000
1593,21,3,2024,70,L,569,9,8,40000
1871,6,7,2023,35,P,395,20,13,30000
3742,7,2,2024,36,P,189,3,3,10000
6655,10,9,2022,45,L,383,3,12,30000
4827,7,10,2022,66,L,940,9,11,30000
4194,9,8,2023,60,P,392,14,8,30000
6268,4,3,2023,39,L,885,3,5,20000
9948,30,3,2022,27,L,757,4,12,40000
2634,8,7,2023,31,P,560,5,3,10000
9271,13,3,2024,26,P,935,12,7,10000
2175,17,7,2023,64,P,353,18,11,30000
9562,2,6,2023,74,P,558,4,4,40000
3388,26,3,2024,31,L,37,16,1,30000
5284,27,9,2022,40,L,431,12,5,50000
8536,4,9,2023,78,P,793,6,9,10000
9117,17,5,2024,63,P,466,9,1,30000
1653,11,8,2024,35,P,402,9,10,10000
5567,7,10,2023,28,P,913,8,7,10000
4110,18,12,2023,49,P,745,9,8,30000
6073,3,11,2023,77,P,493,7,11,40000
4465,9,7,2023,42,P,91,20,11,20000
9193,10,3,2022,29,P,603,19,13,10000
9140,13,6,2023,77,P,176,4,4,20000
1227,29,7,2024,28,P,456,13,5,10000
3249,28,11,2022,43,L,467,14,9,40000
1653,29,10,2022,21,P,231,7,3,40000
749,21,8,2022,80,L,817,18,4,10000
4854,19,2,2023,74,P,18,9,7,10000
6102,24,7,2023,53,L,11,13,8,10000
1199,11,4,2022,52,L,499,20,8,30000
4797,19,11,2024,55,L,464,3,2,50000
6077,18,3,2023,53,L,180,2,8,30000
5231,1,3,2022,45,P,554,18,9,50000
8976,11,6,2024,22,P,55,16,3,20000
4840,25,5,2022,69,L,537,11,9,30000
5580,21,10,2024,41,L,920,19,13,30000
8300,23,8,2022,77,L,831,9,9,50000
4299,24,5,2024,61,P,603,20,9,10000
1354,30,9,2023,26,P,747,11,4,40000
7874,24,5,2024,47,L,783,15,7,40000
9423,3,6,2023,67,P,411,4,9,10000
633,23,10,2024,58,L,502,9,3,40000
5199,7,4,2024,56,L,359,18,11,50000
7206,6,12,2022,29,P,435,13,14,30000
7555,28,4,2022,26,L,753,18,13,40000
833,7,11,2024,77,P,803,19,3,20000
2920,7,1,2023,64,L,490,4,2,40000
4185,13,9,2023,58,L,396,14,6,10000
3560,3,4,2023,62,L,935,8,7,40000
4087,29,6,2023,67,L,953,10,10,10000
9122,30,9,2023,25,P,56,18,2,30000
4688,19,11,2024,64,L,453,6,14,20000
8386,11,2,2023,43,P,647,19,3,10000
2508,23,5,2024,65,L,827,8,8,40000
5501,6,7,2022,77,L,631,14,7,30000
5457,23,8,2022,70,L,819,8,1,40000
6466,18,11,2022,42,L,846,1,6,10000
5646,17,9,2024,30,P,589,7,4,40000
7452,11,6,2023,69,L,556,7,14,20000
1135,25,12,2024,41,P,446,11,8,20000
3588,24,6,2022,37,L,969,6,12,10000
5042,1,9,2024,46,P,957,1,6,30000
5114,7,3,2022,56,P,519,3,8,40000
9702,15,10,2024,55,P,450,13,4,20000
6476,5,6,2022,47,L,152,13,4,40000
5626,1,2,2022,59,L,853,1,8,10000
2042,5,9,2024,73,P,952,12,4,20000
4891,11,6,2023,68,P,12,13,12,40000
1649,20,12,2024,39,P,480,14,5,20000
6604,24,12,2023,68,P,455,15,6,50000
3967,14,5,2023,43,L,817,2,4,30000
7433,28,8,2022,51,P,877,9,4,10000
5512,5,11,2022,72,L,161,8,3,40000
6077,26,4,2024,70,L,204,14,4,20000
9867,16,8,2024,65,P,506,4,13,30000
8252,24,2,2022,38,L,311,16,8,10000
5508,10,4,2023,51,L,480,10,9,10000
4999,10,12,2023,31,L,113,17,9,40000
9072,1,8,2022,63,L,677,5,11,20000
4741,16,8,2022,63,L,26,12,12,50000
2507,13,8,2024,21,P,447,13,6,30000
4338,14,9,2023,77,L,937,15,4,20000
1372,9,4,2022,32,P,781,13,5,10000
1689,20,10,2023,36,P,601,20,3,30000
3141,24,10,2023,53,L,346,12,6,10000
8767,26,8,2024,59,L,67,3,1,10000
2669,22,2,2022,37,L,922,16,11,10000
3450,5,4,2023,25,L,623,5,10,30000
1435,28,9,2023,62,L,524,13,12,40000
2803,25,4,2022,76,P,804,6,3,40000
455,6,11,2023,63,L,48,2,6,10000
132,12,2,2023,33,P,515,4,8,40000
1120,4,6,2023,32,P,761,12,4,10000
9926,13,4,2023,44,P,310,2,5,20000
3650,23,1,2022,53,P,81,14,2,40000
6594,20,2,2022,68,P,882,7,11,20000
8610,19,11,2022,66,P,36,6,10,50000
2998,18,11,2024,37,P,335,12,12,30000
7193,3,9,2023,46,P,721,18,2,20000
5534,14,3,2022,46,P,928,13,14,10000
5985,3,9,2023,73,P,503,11,10,50000
4630,7,8,2024,23,P,587,3,13,40000
6731,7,8,2023,46,L,225,1,2,40000
2465,28,4,2024,61,P,11,7,11,50000
1825,14,7,2023,68,P,365,16,11,10000
9400,2,7,2022,32,L,812,8,5,30000
9271,24,2,2022,50,P,750,15,4,30000
5590,13,10,2022,74,P,515,2,2,40000
564,13,4,2024,38,P,353,8,3,30000
8850,24,9,2023,31,P,968,1,6,10000
7204,10,5,2023,74,P,132,3,13,20000
6640,28,7,2024,34,P,702,5,4,10000
4874,7,2,2022,28,P,692,2,1,20000
2282,12,9,2022,56,L,549,9,13,50000
1570,7,9,2024,26,L,961,6,13,50000
801,30,2,2023,55,L,898,12,5,40000
7818,21,9,2024,47,P,342,16,5,40000
2718,29,10,2024,80,P,140,13,8,30000
621,2,12,2022,33,L,966,4,10,50000
9762,1,2,2022,26,L,310,9,4,30000
4302,25,9,2023,80,P,233,8,2,50000
1143,22,5,2023,68,P,923,17,9,40000
4488,12,3,2022,23,L,979,7,6,10000
5482,27,1,2024,76,L,905,13,7,10000
1364,31,4,2024,49,L,102,12,9,20000
1129,25,6,2024,22,L,634,14,14,40000
1035,14,8,2024,59,P,859,3,7,50000
5351,22,5,2023,74,P,165,14,13,10000
7876,28,12,2024,73,P,382,5,2,10000
9917,29,8,2022,32,P,407,1,8,10000
8411,16,10,2022,41,P,624,12,11,30000
3028,19,2,2024,43,P,269,4,6,50000
9191,6,3,2024,80,L,47,17,12,50000
8971,21,5,2023,45,P,305,16,2,50000
9232,27,11,2023,53,L,35,11,3,30000
5050,20,4,2022,57,L,806,16,1,20000
9155,18,3,2022,53,L,914,18,9,30000
5306,27,8,2022,51,P,972,1,4,50000
4588,10,2,2024,61,P,318,19,14,30000
7634,6,1,2024,60,P,231,5,9,40000
4763,24,7,2024,64,L,890,13,7,40000
3870,22,6,2023,34,P,716,7,14,50000
5565,15,11,2023,36,L,541,8,6,20000
9013,13,5,2024,78,P,275,7,5,10000
6935,8,5,2022,70,P,538,19,11,10000
3382,12,2,2022,56,P,36,17,14,20000
9687,24,10,2024,41,L,928,3,3,20000
1580,24,3,2022,75,L,192,8,9,40000
6010,29,5,2022,50,P,572,6,8,20000
9462,3,7,2022,69,L,554,8,6,50000
6461,7,2,2024,53,L,321,3,8,20000
8357,3,7,2022,62,L,856,14,10,30000
8847,4,5,2024,59,P,886,19,2,40000
4891,4,4,2022,48,P,835,3,9,50000
8720,30,11,2023,63,L,451,9,6,10000
5801,6,11,2023,56,L,483,2,9,40000
7036,17,3,2023,66,L,630,1,14,20000
468,15,7,2023,49,P,83,12,7,40000
7325,30,4,2022,34,L,951,3,8,50000
2164,16,10,2024,70,P,814,15,1,10000
4035,8,1,2022,49,P,442,13,8,20000
4106,24,2,2022,50,L,199,18,10,30000
1947,16,7,2022,54,L,125,13,7,10000
5245,5,6,2022,35,L,265,1,13,10000
6912,6,2,2024,32,P,111,3,7,50000
1296,12,7,2023,78,P,133,16,9,10000
6147,13,3,2023,73,P,845,17,13,10000
3638,11,5,2024,71,P,175,8,4,30000
1331,6,9,2023,40,L,362,20,1,40000
1689,1,11,2024,44,P,169,8,7,50000
5724,16,6,2024,66,P,333,16,14,30000
1755,30,11,2024,30,P,82,13,12,40000
8957,29,2,2023,23,L,804,16,14,50000
6400,20,5,2022,24,L,148,5,7,20000
3713,2,7,2023,62,L,65,18,4,30000
270,19,11,2023,57,P,26,12,12,30000
4415,9,2,2024,79,P,531,15,2,40000
381,11,10,2022,80,L,894,1,13,50000
4969,4,3,2023,68,P,179,3,13,10000
9311,7,6,2023,66,P,425,17,10,20000
9122,22,2,2023,28,P,725,2,10,30000
6443,6,10,2022,80,L,528,17,3,50000
9283,13,4,2023,24,P,255,16,10,40000
4644,5,7,2022,64,L,107,19,3,10000
2609,29,4,2022,39,L,693,12,4,40000
6457,18,1,2024,44,P,404,3,3,20000
3394,12,7,2024,49,L,401,15,7,40000
6917,25,10,2023,28,P,872,17,14,10000
5052,4,6,2023,54,P,874,5,8,50000
6052,12,9,2024,79,P,295,8,6,40000
9836,31,9,2022,67,P,687,13,2,40000
6393,11,3,2023,68,P,470,18,5,50000
8386,20,7,2023,80,L,656,15,6,10000
8559,30,10,2024,69,P,347,17,5,40000
5027,5,3,2022,27,P,206,14,3,20000
759,20,5,2022,46,P,238,17,10,30000
190,19,4,2023,42,P,446,18,9,50000
1691,8,4,2022,66,L,500,3,6,40000
6186,26,8,2022,80,P,488,20,13,40000
2642,18,5,2022,49,L,715,20,3,30000
2765,23,12,2023,73,L,242,12,2,20000
956,18,4,2022,31,P,55,6,7,40000
2175,17,2,2024,76,P,243,20,4,30000
8352,12,12,2022,33,P,244,13,6,30000
5150,20,9,2022,59,P,600,15,13,50000
5464,19,1,2022,51,L,835,3,11,50000
6303,25,11,2022,47,L,684,19,2,40000
9371,29,10,2023,31,P,473,11,2,40000
3327,29,5,2022,24,L,733,4,6,20000
9862,2,6,2022,29,L,132,6,10,40000
5804,1,11,2024,25,L,490,4,3,30000
4976,14,11,2023,38,L,392,2,8,50000
6438,30,8,2022,28,P,377,15,10,20000
6908,13,9,2022,32,P,381,16,7,40000
3547,8,12,2022,62,L,73,13,11,20000
7147,15,3,2023,51,P,610,13,11,50000
9673,27,5,2024,35,P,579,15,1,50000
9386,6,4,2022,27,P,643,4,14,40000
332,29,12,2022,43,L,973,13,8,10000
5759,19,9,2024,33,L,787,15,3,10000
2064,24,8,2023,68,L,686,1,5,50000
8623,30,10,2024,45,P,417,19,2,30000
1717,1,5,2024,35,P,772,6,2,40000
865,16,4,2022,50,L,582,4,9,30000
6180,10,11,2024,72,P,901,12,10,40000
6851,14,1,2023,59,L,312,8,5,10000
2667,30,5,2022,69,L,517,6,8,30000
8091,4,3,2023,52,P,877,16,1,40000
746,8,6,2024,34,P,525,11,10,30000
1329,10,1,2022,63,P,719,18,4,30000
7177,6,5,2023,38,P,544,20,2,10000
6465,5,9,2023,47,L,98,12,7,20000
3767,24,2,2023,60,P,272,14,13,20000
2703,25,8,2022,49,P,848,17,11,10000
743,17,8,2024,48,P,320,10,11,50000
4046,31,11,2022,51,P,219,18,14,20000
3189,9,5,2022,48,L,838,11,2,40000
592,17,9,2022,42,P,336,13,8,50000
4778,28,10,2022,61,P,814,12,1,10000
4652,21,7,2022,78,L,845,15,2,50000
8259,1,4,2022,39,P,476,13,6,40000
8391,1,12,2024,22,L,584,2,3,50000
4925,31,9,2024,21,L,355,6,5,10000
1836,21,8,2024,69,P,156,10,9,50000
1371,19,3,2023,21,P,512,17,9,10000
3238,2,1,2023,78,L,675,2,8,40000
3109,7,3,2024,42,L,45,8,14,20000
2633,30,6,2022,51,P,384,11,9,40000
1094,7,8,2023,80,P,145,15,14,50000
2124,23,6,2024,64,P,127,1,4,10000
9780,21,11,2024,64,P,994,1,9,50000
7542,13,4,2023,34,P,963,2,3,40000
9395,24,8,2024,24,L,846,5,5,50000
8978,31,11,2024,50,P,453,6,11,10000
8484,18,2,2024,37,P,893,18,5,30000
3804,1,3,2024,76,P,286,18,3,30000
5450,25,5,2022,55,L,951,2,6,50000
2065,29,12,2022,42,L,956,2,5,30000
1640,9,9,2023,67,L,700,9,8,10000
6284,24,4,2022,46,L,412,7,14,40000
6783,17,3,2024,55,P,186,12,10,40000
6680,20,6,2022,51,L,950,15,7,30000
3424,3,1,2022,76,P,713,14,5,40000
6251,5,5,2023,21,P,364,16,1,30000
2246,3,6,2022,62,P,14,5,7,20000
9371,24,9,2024,39,L,957,1,12,50000
8017,17,2,2024,30,L,592,16,5,10000
3757,28,2,2022,57,P,753,13,13,20000
1630,6,7,2024,28,P,653,16,3,50000
8883,15,1,2024,58,L,107,1,3,20000
6729,26,1,2023,77,P,858,2,3,30000
8911,4,1,2024,28,L,242,12,5,10000
3216,4,12,2023,28,P,826,17,9,10000
2725,10,5,2024,69,L,457,14,6,10000
27,7,1,2022,62,P,326,12,14,10000
152,16,10,2022,67,P,317,2,11,40000
9418,18,12,2024,29,P,100,7,3,20000
507,30,5,2023,69,L,155,16,5,10000
1588,8,8,2022,30,P,817,19,3,20000
9554,29,8,2022,34,P,443,1,11,10000
6405,16,7,2024,72,L,106,3,2,30000
4758,17,7,2024,64,L,441,12,13,40000
836,31,2,2024,34,P,898,10,7,10000
3334,10,9,2023,28,L,459,7,5,30000
7991,9,8,2022,73,P,284,10,14,30000
2041,31,7,2023,21,L,579,7,6,10000
4951,5,2,2023,62,P,345,7,2,50000
1017,9,4,2024,79,L,700,4,10,50000
7065,11,8,2022,62,L,647,1,9,50000
8437,19,3,2022,31,P,78,17,8,20000
333,7,12,2022,73,L,362,5,9,40000
4741,19,1,2022,62,L,122,11,8,20000
4375,21,4,2024,65,P,273,15,1,50000
9873,5,9,2024,40,P,42,13,2,20000
9486,31,5,2023,55,L,447,6,2,10000
7548,23,1,2022,75,L,917,14,9,30000
9949,8,3,2023,63,P,645,8,13,40000
5447,18,4,2023,66,L,444,4,13,20000
8642,14,3,2022,66,P,386,6,13,30000
164,9,8,2023,70,L,513,1,10,50000
2182,6,8,2024,30,P,668,20,3,50000
7825,27,7,2024,64,L,574,6,14,30000
5080,29,11,2023,69,L,980,7,9,30000
2490,10,12,2022,68,L,547,9,4,50000
497,23,2,2023,41,P,467,18,4,50000
603,24,5,2023,73,L,114,19,7,10000
2358,5,2,2024,50,L,130,16,1,30000
5799,29,11,2024,37,P,766,17,13,30000
9529,18,3,2023,67,L,563,20,10,30000
8708,7,8,2022,38,P,458,2,10,10000
283,20,11,2022,78,P,199,5,5,40000
2183,20,9,2024,49,L,9,1,5,20000
836,11,9,2023,67,L,716,14,4,30000
5748,17,7,2024,41,P,756,9,5,20000
3454,20,3,2022,52,L,281,13,11,50000
652,30,11,2023,57,L,538,6,14,50000
4625,4,7,2024,58,L,857,9,12,40000
6111,31,12,2022,34,L,708,10,12,30000
1816,6,9,2023,42,P,388,11,7,30000
254,28,10,2022,62,P,878,5,14,10000
1157,7,7,2022,42,P,624,4,13,10000
6756,5,12,2022,64,P,457,18,4,20000
4554,3,4,2022,33,L,949,17,11,20000
3760,1,8,2023,36,P,651,18,1,20000
4771,11,3,2022,57,L,564,6,3,10000
6791,30,3,2023,24,P,42,7,14,10000
9968,25,8,2023,56,L,598,12,1,10000
9393,28,11,2024,77,L,950,14,9,50000
2400,1,11,2024,24,P,613,2,6,40000
391,1,7,2023,33,P,618,17,13,50000
901,18,11,2023,36,P,13,10,5,30000
1430,11,12,2022,51,P,788,4,6,30000
218,15,3,2024,21,L,708,16,7,30000
8512,29,11,2022,74,L,605,3,4,50000
6710,16,7,2023,69,P,346,9,11,10000
4518,21,10,2022,26,P,742,15,6,10000
3849,12,3,2024,44,P,649,14,4,20000
133,18,3,2022,26,L,734,1,13,50000
5650,5,1,2023,46,L,850,18,4,30000
2715,29,3,2024,68,L,674,15,13,50000
9384,17,7,2023,40,L,685,3,2,40000
1195,20,4,2023,59,P,310,15,11,50000
6670,10,2,2023,64,P,472,15,9,50000
1539,26,2,2022,65,P,38,4,14,50000
630,4,12,2023,74,P,403,4,5,30000
2832,1,1,2024,47,L,708,3,7,50000
3174,16,5,2024,73,P,274,7,12,30000
4262,6,10,2024,57,L,130,13,2,50000
1711,6,8,2022,80,L,34,8,3,10000
7908,27,3,2022,73,P,833,9,14,10000
5770,31,9,2024,43,P,482,9,12,30000
6290,4,9,2024,62,P,312,5,7,20000
323,25,2,2024,79,L,771,19,9,50000
1386,24,9,2023,56,P,717,6,2,10000
9807,1,1,2022,54,L,558,7,9,40000
2576,22,4,2024,23,P,789,19,2,40000
6215,24,8,2023,31,P,639,10,12,40000
1589,3,11,2023,32,L,887,13,11,50000
8412,17,11,2024,66,L,572,18,2,20000
3338,13,10,2022,77,L,450,20,13,50000
2007,1,9,2022,37,L,465,14,2,40000
3796,21,4,2023,71,L,332,7,5,10000
4070,14,4,2023,25,L,778,5,3,50000
8084,5,8,2023,38,L,458,14,12,30000
337,8,7,2023,66,P,515,3,13,10000
9680,10,1,2024,48,L,147,7,11,20000
4251,21,4,2022,38,L,57,1,13,40000
3710,30,4,2022,60,P,465,10,14,50000
1140,28,3,2023,45,P,41,11,6,10000
9694,18,1,2022,42,P,91,3,7,40000
4417,10,1,2022,50,P,113,11,9,20000
9555,1,6,2023,24,L,103,6,1,20000
9666,18,2,2024,61,P,367,7,3,40000
1931,4,12,2024,67,L,308,17,5,10000
8035,19,1,2024,22,P,35,8,4,10000
2912,18,7,2022,46,L,88,10,12,30000
6104,15,7,2023,68,P,841,10,9,30000
8636,16,10,2024,32,L,328,8,5,50000
5049,4,12,2023,67,P,935,8,6,20000
6492,5,7,2023,33,L,379,15,11,40000
486,17,5,2022,37,P,561,20,5,30000
7912,28,6,2022,29,L,713,6,1,50000
2066,21,10,2022,75,L,770,1,7,20000
3902,25,9,2023,60,P,515,5,11,20000
7742,18,10,2023,68,L,409,8,3,30000
2161,28,3,2022,43,L,66,17,6,20000
8106,15,3,2023,68,L,13,2,5,20000
6371,21,9,2022,62,P,63,3,3,10000
6856,10,1,2024,40,L,306,2,7,20000
3274,11,9,2023,73,L,39,12,4,50000
6288,12,2,2023,64,P,790,17,8,10000
2431,25,6,2024,55,P,459,16,9,10000
1483,25,7,2022,28,P,925,2,8,30000
6552,19,2,2023,33,P,384,2,7,10000
7238,4,2,2024,24,L,971,8,6,40000
7570,27,6,2022,40,L,822,4,7,20000
5141,3,12,2024,74,L,746,10,4,50000
